Region,Latitude,Longitude,AgeRange,UserId,Label,Total_Quantity,Total_Value,Total_churn_period,StDev_Quantity,StDev_Value,StDev_churn_period,AvgTimeDelta,Recency,Unique_TransactionId,Unique_ItemId,Unique_churn_period,Total_Quantity_per_Unique_TransactionId,Total_Quantity_per_Unique_ItemId,Total_Quantity_per_Unique_churn_period,Total_Value_per_Unique_TransactionId,Total_Value_per_Unique_ItemId,Total_Value_per_Unique_churn_period,Total_churn_period_per_Unique_TransactionId,Total_churn_period_per_Unique_ItemId,Total_churn_period_per_Unique_churn_period
Mountain-Prairie,42.660895,-104.472657,46-50,933780,Churner,9,572,147,0.487950036474267,52.0343293275836,0,8.71428571428571,29,7,7,1,1.125,1.125,4.5,71.5,71.5,286,18.375,18.375,73.5
Mountain-Prairie,42.660895,-104.472657,46-50,1754827,Churner,24,2034,399,0.452413928358864,85.0114199414869,0,0,16,19,17,1,1.2,1.33333333333333,12,101.7,113,1017,19.95,22.1666666666667,199.5
Mountain-Prairie,42.660895,-104.472657,46-50,187473,Nonchurner,33,2044,609,0.350931203171798,45.2426952980535,0,2.48275862068966,8,29,24,1,1.1,1.32,16.5,68.1333333333333,81.76,1022,20.3,24.36,304.5
Mountain-Prairie,42.660895,-104.472657,46-50,1481440,Churner,6,376,105,0.447213595499958,68.6126810436671,0,0,52,5,5,1,1,1,3,62.6666666666667,62.6666666666667,188,17.5,17.5,52.5
Mountain-Prairie,42.660895,-104.472657,46-50,162593,Churner,2,211,42,0,24.7487373415292,0,0,25,2,2,1,0.666666666666667,0.666666666666667,1,70.3333333333333,70.3333333333333,105.5,14,14,21
Mountain-Prairie,42.660895,-104.472657,46-50,776783,Nonchurner,78,5689,1260,0.645715999912015,76.0337774330229,0,1.56666666666667,0,60,44,1,1.27868852459016,1.73333333333333,39,93.2622950819672,126.422222222222,2844.5,20.655737704918,28,630
Mountain-Prairie,42.660895,-104.472657,46-50,1963243,Churner,42,3981,588,0.962250448649376,214.224536681497,0,2.14285714285714,36,28,22,1,1.44827586206897,1.82608695652174,21,137.275862068966,173.086956521739,1990.5,20.2758620689655,25.5652173913043,294
Mountain-Prairie,42.660895,-104.472657,46-50,2168968,Churner,35,2988,420,1.58529426124516,172.613166540557,0,1.7,3,20,18,1,1.66666666666667,1.84210526315789,17.5,142.285714285714,157.263157894737,1494,20,22.1052631578947,210
Mountain-Prairie,42.660895,-104.472657,46-50,1990737,Churner,12,1072,210,0.421637021355784,41.6967891116597,0,4.5,9,10,5,1,1.09090909090909,2,6,97.4545454545455,178.666666666667,536,19.0909090909091,35,105
Mountain-Prairie,42.660895,-104.472657,46-50,1532067,Churner,9,409,147,0.487950036474267,34.7795780253161,0,3.71428571428571,54,7,5,1,1.125,1.5,4.5,51.125,68.1666666666667,204.5,18.375,24.5,73.5
Mountain-Prairie,42.660895,-104.472657,46-50,1831191,Churner,26,1844,210,3.53396220818629,273.119509860915,0,0,42,10,10,1,2.36363636363636,2.36363636363636,13,167.636363636364,167.636363636364,922,19.0909090909091,19.0909090909091,105
Mountain-Prairie,42.660895,-104.472657,46-50,1971712,Churner,3,447,42,0.707106781186548,147.785317267988,0,0,23,2,2,1,1,1,1.5,149,149,223.5,14,14,21
Mountain-Prairie,42.660895,-104.472657,46-50,2068732,Churner,15,1086,252,0.452267016866645,93.32397139194,0,0,57,12,11,1,1.15384615384615,1.25,7.5,83.5384615384615,90.5,543,19.3846153846154,21,126
Mountain-Prairie,42.660895,-104.472657,46-50,1791723,Churner,16,1331,273,0.599144689515278,75.2235983158858,0,5.61538461538462,10,13,9,1,1.14285714285714,1.6,8,95.0714285714286,133.1,665.5,19.5,27.3,136.5
Mountain-Prairie,42.660895,-104.472657,46-50,1625998,Churner,9,801,168,0.353553390593274,53.8978862559298,0,0,55,8,6,1,1,1.28571428571429,4.5,89,114.428571428571,400.5,18.6666666666667,24,84
Mountain-Prairie,42.660895,-104.472657,46-50,563178,Nonchurner,116,8670,1617,0.912246743851578,78.0887247977142,0,1.18181818181818,4,77,38,1,1.48717948717949,2.97435897435897,58,111.153846153846,222.307692307692,4335,20.7307692307692,41.4615384615385,808.5
Mountain-Prairie,42.660895,-104.472657,46-50,227919,Nonchurner,14,1200,231,0.467099366496914,127.727408605557,0,5.81818181818182,0,11,8,1,1.16666666666667,1.55555555555556,7,100,133.333333333333,600,19.25,25.6666666666667,115.5
Mountain-Prairie,42.660895,-104.472657,46-50,1057973,Churner,10,1101,210,0,66.6123945757177,0,0,94,10,8,1,0.909090909090909,1.11111111111111,5,100.090909090909,122.333333333333,550.5,19.0909090909091,23.3333333333333,105
Mountain-Prairie,42.660895,-104.472657,46-50,1048155,Churner,9,2488,126,0.547722557505166,353.470602266535,0,0,17,6,6,1,1.28571428571429,1.28571428571429,4.5,355.428571428571,355.428571428571,1244,18,18,63
Mountain-Prairie,42.660895,-104.472657,46-50,973229,Nonchurner,22,1698,336,0.61913918736689,99.1987063087686,0,4.5,16,16,15,1,1.29411764705882,1.375,11,99.8823529411765,106.125,849,19.7647058823529,21,168
Mountain-Prairie,42.660895,-104.472657,46-50,970310,Nonchurner,8,96,42,2.82842712474619,25.4558441227157,0,8.5,70,2,2,1,2.66666666666667,2.66666666666667,4,32,32,48,14,14,21
Mountain-Prairie,42.660895,-104.472657,46-50,1428025,Nonchurner,21,2770,231,1.04446593573419,122.003949265438,0,4.54545454545455,16,11,8,1,1.75,2.33333333333333,10.5,230.833333333333,307.777777777778,1385,19.25,25.6666666666667,115.5
Mountain-Prairie,42.660895,-104.472657,46-50,1436471,Churner,8,461,147,0.377964473009227,46.5669001596219,0,0,36,7,6,1,1,1.14285714285714,4,57.625,65.8571428571429,230.5,18.375,21,73.5
Mountain-Prairie,42.660895,-104.472657,46-50,1037548,Churner,4,2368,63,0.577350269189626,1213.28328651364,0,0,21,3,3,1,1,1,2,592,592,1184,15.75,15.75,31.5
Mountain-Prairie,42.660895,-104.472657,46-50,2076669,Churner,10,1101,168,0.462910049886276,112.178349706426,0,0,28,8,8,1,1.11111111111111,1.11111111111111,5,122.333333333333,122.333333333333,550.5,18.6666666666667,18.6666666666667,84
Mountain-Prairie,42.660895,-104.472657,46-50,1545425,Churner,34,1956,483,0.94722394478868,53.5770288809991,0,3.65217391304348,8,23,12,1,1.41666666666667,2.61538461538462,17,81.5,150.461538461538,978,20.125,37.1538461538462,241.5
Mountain-Prairie,42.660895,-104.472657,46-50,1242737,Nonchurner,20,1919,336,0.577350269189626,103.624623039121,0,2.8125,35,16,16,1,1.17647058823529,1.17647058823529,10,112.882352941176,112.882352941176,959.5,19.7647058823529,19.7647058823529,168
Mountain-Prairie,42.660895,-104.472657,46-50,1241655,Nonchurner,99,5716,1302,1.03162576483305,93.8032189859206,0,1.20967741935484,17,62,38,1,1.57142857142857,2.53846153846154,49.5,90.7301587301587,146.564102564103,2858,20.6666666666667,33.3846153846154,651
Mountain-Prairie,42.660895,-104.472657,46-50,921695,Nonchurner,2,288,42,0,63.6396103067893,0,0,59,2,2,1,0.666666666666667,0.666666666666667,1,96,96,144,14,14,21
Mountain-Prairie,42.660895,-104.472657,46-50,524063,Nonchurner,57,3118,1071,0.431140757689616,40.3608818574833,0,1.23529411764706,3,51,34,1,1.09615384615385,1.62857142857143,28.5,59.9615384615385,89.0857142857143,1559,20.5961538461538,30.6,535.5
Mountain-Prairie,42.660895,-104.472657,46-50,1435528,Churner,15,1136,315,0,77.1903645603024,0,1.93333333333333,38,15,14,1,0.9375,1,7.5,71,75.7333333333333,568,19.6875,21,157.5
Mountain-Prairie,42.660895,-104.472657,46-50,1479195,Churner,19,1919,189,1.83333333333333,260.140239956152,0,0.666666666666667,75,9,7,1,1.9,2.375,9.5,191.9,239.875,959.5,18.9,23.625,94.5
Mountain-Prairie,42.660895,-104.472657,46-50,1952285,Nonchurner,50,5787,945,0.317820863081864,331.29473282864,0,1.6,2,45,32,1,1.08695652173913,1.51515151515152,25,125.804347826087,175.363636363636,2893.5,20.5434782608696,28.6363636363636,472.5
Mountain-Prairie,42.660895,-104.472657,46-50,187459,Churner,21,2747,441,0,184.188929919151,0,1.04761904761905,22,21,17,1,0.954545454545455,1.16666666666667,10.5,124.863636363636,152.611111111111,1373.5,20.0454545454545,24.5,220.5
Mountain-Prairie,42.660895,-104.472657,46-50,1282375,Nonchurner,245,19812,3948,0.92417931538528,179.266962898359,0,0.5,3,188,98,1,1.2962962962963,2.47474747474747,122.5,104.825396825397,200.121212121212,9906,20.8888888888889,39.8787878787879,1974
Mountain-Prairie,42.660895,-104.472657,46-50,952477,Nonchurner,41,3547,693,0.501890365910663,93.8040248377306,0,2.60606060606061,4,33,27,1,1.20588235294118,1.46428571428571,20.5,104.323529411765,126.678571428571,1773.5,20.3823529411765,24.75,346.5
Mountain-Prairie,42.660895,-104.472657,46-50,1756135,Churner,7,364,84,0.5,73.5481701562543,0,0,17,4,4,1,1.4,1.4,3.5,72.8,72.8,182,16.8,16.8,42
Mountain-Prairie,42.660895,-104.472657,46-50,1457452,Nonchurner,32,2167,441,0.813575295780767,70.088243698654,0,0,89,21,16,1,1.45454545454545,1.88235294117647,16,98.5,127.470588235294,1083.5,20.0454545454545,25.9411764705882,220.5
Mountain-Prairie,42.660895,-104.472657,46-50,517546,Churner,76,4673,714,2.64069347560173,118.302178871932,0,1.58823529411765,3,34,22,1,2.17142857142857,3.30434782608696,38,133.514285714286,203.173913043478,2336.5,20.4,31.0434782608696,357
Mountain-Prairie,42.660895,-104.472657,46-50,1620733,Churner,11,502,210,0.316227766016838,29.6040537764678,0,0,2,10,7,1,1,1.375,5.5,45.6363636363636,62.75,251,19.0909090909091,26.25,105
Mountain-Prairie,42.660895,-104.472657,46-50,538527,Churner,10,1642,168,0.462910049886276,165.328892989528,0,3.125,29,8,7,1,1.11111111111111,1.25,5,182.444444444444,205.25,821,18.6666666666667,21,84
Mountain-Prairie,42.660895,-104.472657,46-50,1243802,Churner,9,318,168,0.353553390593274,11.9851098093783,0,0.25,59,8,8,1,1,1,4.5,35.3333333333333,35.3333333333333,159,18.6666666666667,18.6666666666667,84
Mountain-Prairie,42.660895,-104.472657,46-50,106276,Nonchurner,71,6000,1176,0.981484431008301,119.830247899636,0,1.23214285714286,11,56,43,1,1.24561403508772,1.61363636363636,35.5,105.263157894737,136.363636363636,3000,20.6315789473684,26.7272727272727,588
Mountain-Prairie,42.660895,-104.472657,46-50,95334,Churner,17,1439,336,0.25,39.4959386097693,0,4.125,23,16,12,1,1,1.30769230769231,8.5,84.6470588235294,110.692307692308,719.5,19.7647058823529,25.8461538461538,168
Mountain-Prairie,42.660895,-104.472657,46-50,1841664,Nonchurner,28,831,252,3.70094173109625,107.066780350142,0,0.666666666666667,17,12,12,1,2.15384615384615,2.15384615384615,14,63.9230769230769,63.9230769230769,415.5,19.3846153846154,19.3846153846154,126
Mountain-Prairie,42.660895,-104.472657,46-50,1136364,Nonchurner,143,10546,1827,1.45455988304185,84.3627859772631,0,0.896551724137931,16,87,54,1,1.625,2.6,71.5,119.840909090909,191.745454545455,5273,20.7613636363636,33.2181818181818,913.5
Mountain-Prairie,42.660895,-104.472657,46-50,920315,Nonchurner,4,46,42,0,9.89949493661167,0,23,43,2,2,1,1.33333333333333,1.33333333333333,2,15.3333333333333,15.3333333333333,23,14,14,21
Mountain-Prairie,42.660895,-104.472657,46-50,390323,Churner,14,1313,252,0.389249472080761,93.5924028903408,0,3.83333333333333,19,12,11,1,1.07692307692308,1.16666666666667,7,101,109.416666666667,656.5,19.3846153846154,21,126
Mountain-Prairie,42.660895,-104.472657,46-50,1079579,Nonchurner,49,8560,735,0.774596669241483,360.083918790368,0,2,1,35,25,1,1.36111111111111,1.88461538461538,24.5,237.777777777778,329.230769230769,4280,20.4166666666667,28.2692307692308,367.5
Mountain-Prairie,42.660895,-104.472657,46-50,229593,Nonchurner,19,1600,294,0.744946343668492,114.368115898033,0,5.14285714285714,3,14,12,1,1.26666666666667,1.46153846153846,9.5,106.666666666667,123.076923076923,800,19.6,22.6153846153846,147
Mountain-Prairie,42.660895,-104.472657,46-50,1909890,Churner,20,1067,378,0.323380833381777,55.0890248016315,0,2.05555555555556,1,18,13,1,1.05263157894737,1.42857142857143,10,56.1578947368421,76.2142857142857,533.5,19.8947368421053,27,189
Mountain-Prairie,42.660895,-104.472657,46-50,161053,Churner,51,3602,756,0.649175301000101,81.4756561169196,0,2.22222222222222,14,36,28,1,1.37837837837838,1.75862068965517,25.5,97.3513513513514,124.206896551724,1801,20.4324324324324,26.0689655172414,378
Mountain-Prairie,42.660895,-104.472657,46-50,1192827,Nonchurner,21,507,210,1.44913767461894,44.1790548664057,0,8.3,5,10,8,1,1.90909090909091,2.33333333333333,10.5,46.0909090909091,56.3333333333333,253.5,19.0909090909091,23.3333333333333,105
Mountain-Prairie,42.660895,-104.472657,46-50,999687,Churner,18,2106,252,0.674199862463242,79.279138606457,0,4.25,16,12,11,1,1.38461538461538,1.5,9,162,175.5,1053,19.3846153846154,21,126
Mountain-Prairie,42.660895,-104.472657,46-50,2172224,Churner,1,99,21,0,0,0,0,20,1,1,1,0.5,0.5,0.5,49.5,49.5,49.5,10.5,10.5,10.5
Mountain-Prairie,42.660895,-104.472657,46-50,1876307,Nonchurner,54,4205,756,1.1084094137869,114.254557757028,0,2.11111111111111,1,36,28,1,1.45945945945946,1.86206896551724,27,113.648648648649,145,2102.5,20.4324324324324,26.0689655172414,378
Mountain-Prairie,42.660895,-104.472657,46-50,1473629,Churner,44,3428,609,1.68227502539975,204.694961085016,0,1.62068965517241,36,29,25,1,1.46666666666667,1.69230769230769,22,114.266666666667,131.846153846154,1714,20.3,23.4230769230769,304.5
Mountain-Prairie,42.660895,-104.472657,46-50,1825527,Churner,39,2481,651,0.444802722974569,61.7562325442908,0,2.32258064516129,2,31,26,1,1.21875,1.44444444444444,19.5,77.53125,91.8888888888889,1240.5,20.34375,24.1111111111111,325.5
Mountain-Prairie,42.660895,-104.472657,46-50,701112,Churner,5,356,84,0.5,65.6810474946921,0,0,1,4,4,1,1,1,2.5,71.2,71.2,178,16.8,16.8,42
Mountain-Prairie,42.660895,-104.472657,46-50,2077543,Churner,6,1620,105,0.447213595499958,383.032635685264,0,8.4,23,5,4,1,1,1.2,3,270,324,810,17.5,21,52.5
Mountain-Prairie,42.660895,-104.472657,46-50,2042206,Churner,13,1359,231,0.404519917477945,89.2808642838583,0,6,20,11,10,1,1.08333333333333,1.18181818181818,6.5,113.25,123.545454545455,679.5,19.25,21,115.5
Mountain-Prairie,42.660895,-104.472657,46-50,955096,Churner,42,2782,525,1.0295630140987,87.2231429533852,0,1.72,17,25,22,1,1.61538461538462,1.82608695652174,21,107,120.95652173913,1391,20.1923076923077,22.8260869565217,262.5
Mountain-Prairie,42.660895,-104.472657,46-50,1678161,Nonchurner,32,4167,504,0.868114732282431,180.556822923831,0,2.04166666666667,15,24,17,1,1.28,1.77777777777778,16,166.68,231.5,2083.5,20.16,28,252
Mountain-Prairie,42.660895,-104.472657,46-50,2144757,Nonchurner,21,506,189,1.87082869338697,34.6690704294829,0,7.22222222222222,11,9,7,1,2.1,2.625,10.5,50.6,63.25,253,18.9,23.625,94.5
Mountain-Prairie,42.660895,-104.472657,46-50,1639377,Churner,15,1954,273,0.375533808099405,139.962128577331,0,2.61538461538462,30,13,12,1,1.07142857142857,1.15384615384615,7.5,139.571428571429,150.307692307692,977,19.5,21,136.5
Mountain-Prairie,42.660895,-104.472657,46-50,2112169,Churner,19,739,231,1.4893561757289,40.1617185434542,0,8.27272727272727,4,11,9,1,1.58333333333333,1.9,9.5,61.5833333333333,73.9,369.5,19.25,23.1,115.5
Mountain-Prairie,42.660895,-104.472657,46-50,1092516,Churner,7,359,105,0.547722557505166,40.0337357737196,0,0,71,5,5,1,1.16666666666667,1.16666666666667,3.5,59.8333333333333,59.8333333333333,179.5,17.5,17.5,52.5
Mountain-Prairie,42.660895,-104.472657,46-50,46350,Nonchurner,4,732,84,0,154.261682431726,0,0,60,4,4,1,0.8,0.8,2,146.4,146.4,366,16.8,16.8,42
Mountain-Prairie,42.660895,-104.472657,46-50,784177,Churner,22,852,168,2.43486579272276,95.9880944998612,0,0,52,8,7,1,2.44444444444444,2.75,11,94.6666666666667,106.5,426,18.6666666666667,21,84
Mountain-Prairie,42.660895,-104.472657,46-50,2066158,Nonchurner,7,458,42,3.53553390593274,236.173664916307,0,16.5,38,2,2,1,2.33333333333333,2.33333333333333,3.5,152.666666666667,152.666666666667,229,14,14,21
Mountain-Prairie,42.660895,-104.472657,46-50,1488005,Nonchurner,24,1866,462,0.29424494316825,76.3891268525744,0,3.40909090909091,3,22,15,1,1.04347826086957,1.5,12,81.1304347826087,116.625,933,20.0869565217391,28.875,231
Mountain-Prairie,42.660895,-104.472657,46-50,679602,Churner,12,6725,231,0.301511344577764,1464.24337271693,0,0,16,11,9,1,1,1.2,6,560.416666666667,672.5,3362.5,19.25,23.1,115.5
Mountain-Prairie,42.660895,-104.472657,46-50,1473919,Churner,3,83,63,0,9.29157324317757,0,0,74,3,3,1,0.75,0.75,1.5,20.75,20.75,41.5,15.75,15.75,31.5
Mountain-Prairie,42.660895,-104.472657,46-50,1335859,Nonchurner,3,220,63,0,33.0807093837683,0,0,38,3,3,1,0.75,0.75,1.5,55,55,110,15.75,15.75,31.5
Mountain-Prairie,42.660895,-104.472657,46-50,1931747,Churner,23,1092,378,0.574513149960142,34.8560063184322,0,1.22222222222222,75,18,14,1,1.21052631578947,1.53333333333333,11.5,57.4736842105263,72.8,546,19.8947368421053,25.2,189
Mountain-Prairie,42.660895,-104.472657,46-50,48019,Churner,11,777,231,0,32.6474278535775,0,6.90909090909091,15,11,10,1,0.916666666666667,1,5.5,64.75,70.6363636363636,388.5,19.25,21,115.5
Mountain-Prairie,42.660895,-104.472657,46-50,1994773,Churner,25,1338,483,0.28810406552003,64.6519718984327,0,1,53,23,16,1,1.04166666666667,1.47058823529412,12.5,55.75,78.7058823529412,669,20.125,28.4117647058824,241.5
Mountain-Prairie,42.660895,-104.472657,46-50,1754964,Nonchurner,11,729,168,0.517549169506766,74.8950456114612,0,3.625,8,8,6,1,1.22222222222222,1.57142857142857,5.5,81,104.142857142857,364.5,18.6666666666667,24,84
Mountain-Prairie,42.660895,-104.472657,46-50,2160948,Churner,27,1568,294,1.59152977759357,149.602036185238,0,0,74,14,13,1,1.8,1.92857142857143,13.5,104.533333333333,112,784,19.6,21,147
Mountain-Prairie,42.660895,-104.472657,46-50,1735901,Churner,17,947,231,1.50755672288882,77.8709888796265,0,0,5,11,10,1,1.41666666666667,1.54545454545455,8.5,78.9166666666667,86.0909090909091,473.5,19.25,21,115.5
Mountain-Prairie,42.660895,-104.472657,46-50,1103427,Nonchurner,27,2646,525,0.276887462097269,142.900221600015,0,1.2,4,25,19,1,1.03846153846154,1.35,13.5,101.769230769231,132.3,1323,20.1923076923077,26.25,262.5
Mountain-Prairie,42.660895,-104.472657,46-50,1978193,Nonchurner,51,1574,294,6.54695634341924,92.4634766028971,0,4.92857142857143,15,14,11,1,3.4,4.25,25.5,104.933333333333,131.166666666667,787,19.6,24.5,147
Mountain-Prairie,42.660895,-104.472657,46-50,23207,Nonchurner,18,1081,315,0.560611910581388,101.759146073087,0,5.4,11,15,11,1,1.125,1.5,9,67.5625,90.0833333333333,540.5,19.6875,26.25,157.5
Mountain-Prairie,42.660895,-104.472657,46-50,1939866,Churner,50,2424,945,0.317820863081864,38.4102259111484,0,1.6,21,45,31,1,1.08695652173913,1.5625,25,52.695652173913,75.75,1212,20.5434782608696,29.53125,472.5
Mountain-Prairie,42.660895,-104.472657,46-50,1985337,Nonchurner,15,515,147,1.77281052085584,109.907320264025,0,0.285714285714286,69,7,6,1,1.875,2.14285714285714,7.5,64.375,73.5714285714286,257.5,18.375,21,73.5
Mountain-Prairie,42.660895,-104.472657,46-50,2082424,Churner,64,5187,1134,0.728764114697424,152.907595312995,0,1.25925925925926,6,54,30,1,1.16363636363636,2.06451612903226,32,94.3090909090909,167.322580645161,2593.5,20.6181818181818,36.5806451612903,567
Mountain-Prairie,42.660895,-104.472657,46-50,1369397,Nonchurner,192,14263,3108,0.860781637036544,88.1977740787969,0,0.560810810810811,7,148,89,1,1.28859060402685,2.13333333333333,96,95.7248322147651,158.477777777778,7131.5,20.8590604026846,34.5333333333333,1554
Mountain-Prairie,42.660895,-104.472657,46-50,1177145,Nonchurner,22,6351,420,0.447213595499958,431.764491726438,0,3.35,19,20,15,1,1.04761904761905,1.375,11,302.428571428571,396.9375,3175.5,20,26.25,210
Mountain-Prairie,42.660895,-104.472657,46-50,206075,Churner,2,18,21,0,0,0,0,73,1,1,1,1,1,1,9,9,9,10.5,10.5,10.5
Mountain-Prairie,42.660895,-104.472657,46-50,83768,Churner,40,2680,567,0.893152169409445,82.3573790970663,0,2.11111111111111,17,27,20,1,1.42857142857143,1.9047619047619,20,95.7142857142857,127.619047619048,1340,20.25,27,283.5
Mountain-Prairie,42.660895,-104.472657,46-50,1283808,Churner,13,1033,210,0.674948557710553,47.7331703907833,0,0,17,10,10,1,1.18181818181818,1.18181818181818,6.5,93.9090909090909,93.9090909090909,516.5,19.0909090909091,19.0909090909091,105
Mountain-Prairie,42.660895,-104.472657,46-50,2051369,Churner,7,298,63,1.52752523165195,49.0849603578666,0,0,10,3,3,1,1.75,1.75,3.5,74.5,74.5,149,15.75,15.75,31.5
Mountain-Prairie,42.660895,-104.472657,46-50,781145,Nonchurner,18,2395,357,0.242535625036333,167.132388525138,0,3.76470588235294,10,17,14,1,1,1.2,9,133.055555555556,159.666666666667,1197.5,19.8333333333333,23.8,178.5
Mountain-Prairie,42.660895,-104.472657,46-50,2053981,Nonchurner,19,10782,315,0.79880863671798,2001.67387810445,0,4.73333333333333,10,15,14,1,1.1875,1.26666666666667,9.5,673.875,718.8,5391,19.6875,21,157.5
Mountain-Prairie,42.660895,-104.472657,46-50,1847741,Nonchurner,14,1643,273,0.277350098112615,54.3530717646796,0,1.69230769230769,60,13,10,1,1,1.27272727272727,7,117.357142857143,149.363636363636,821.5,19.5,24.8181818181818,136.5
Mountain-Prairie,42.660895,-104.472657,46-50,1194852,Churner,24,552,42,0,0,0,0,3,2,1,1,8,12,12,184,276,276,14,21,21
